Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL559890,,None,536.42,2,8.14,3i,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1CCc1nc2cccc(Nc3cccc(C(=O)O)c3)c2o1,EC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1059111,Increase in human FXR-mediated transient transcription of luciferase reporter gene transfected in african green monkey CV1 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CV-1,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1154026,1,Scientific Literature,Bioorg Med Chem Lett,2009,CHEMBL3308033,,,
CHEMBL5178176,,None,540.71,2,7.22,10,COc1cc(-c2cccc(N(CC34CCC(c5nc(C6CC6)no5)(CC3)CC4)C(=O)C3CCCCC3)c2)ccn1,EC50,'=',95,nM,7.02,,,UO_0000065,12.99,0.24,-0.2,8.63,0,CHEMBL5148482,Agonist activity at Gal4-fused human FXR in HEK293 cells incubated for 15 min by luciferase reporter assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5143714,1,Scientific Literature,J Med Chem,2022,None,TIME = 0.25 hr,AGONIST,
CHEMBL3822755,,None,586.9,2,8.5,11b,CC(C)n1nc(C(=O)O)cc1[C@@H]1C[C@H]1c1ccc(OCc2c(-c3c(Cl)cccc3Cl)noc2C2CC2)cc1Cl,EC50,'=',4,nM,8.4,,,UO_0000065,14.31,0.29,-0.1,9.29,0,CHEMBL3825918,Agonist activity at C-terminal Gal4-tagged human FXR (187 to 472 residues) expressed in HEK-293 cells co-expressing pFRluc by mammalian one hybrid assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL3822410,1,Scientific Literature,Bioorg Med Chem Lett,2016,CHEMBL3307715,,,
CHEMBL3822953,,None,661.99,2,7.65,16,O=C(NCCS(=O)(=O)O)c1ccc(C2CC2c2ccc(OCc3c(-c4c(Cl)cccc4Cl)noc3C3CC3)cc2Cl)cc1,EC50,'=',1372,nM,5.86,,,UO_0000065,8.86,0.19,-1.79,4.94,0,CHEMBL3825918,Agonist activity at C-terminal Gal4-tagged human FXR (187 to 472 residues) expressed in HEK-293 cells co-expressing pFRluc by mammalian one hybrid assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL3822410,1,Scientific Literature,Bioorg Med Chem Lett,2016,CHEMBL3307715,,,
CHEMBL4776080,,None,586.49,2,7.72,17,CCn1c(C(=O)O)cc2ccc(N3CCC(F)(COCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)CC3)cc21,EC50,'=',320,nM,6.5,,,UO_0000065,11.07,0.22,-1.23,8.05,0,CHEMBL4702898,Agonist activity at GST-tagged human FXR LBD assessed as induction of biotinylated coactivator SRC-1 peptide recruitment measured after 2 hrs by streptavidin-conjugated AlphaScreen assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4699528,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,AGONIST,
CHEMBL4778278,,None,578.01,2,6.98,32,O=C(O)c1cc(F)c2nc(N3CCC(F)(COCc4c(-c5c(F)cccc5Cl)noc4C4CC4)CC3)sc2c1,EC50,'=',360,nM,6.44,,,UO_0000065,11.15,0.23,-0.54,7.27,0,CHEMBL4702898,Agonist activity at GST-tagged human FXR LBD assessed as induction of biotinylated coactivator SRC-1 peptide recruitment measured after 2 hrs by streptavidin-conjugated AlphaScreen assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4699528,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,AGONIST,
CHEMBL566315,OBETICHOLIC ACID,4,420.63,1,5.11,1; OCA,CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,EC50,'=',290,nM,6.54,,,UO_0000065,15.54,0.3,1.43,8.41,0,CHEMBL4702898,Agonist activity at GST-tagged human FXR LBD assessed as induction of biotinylated coactivator SRC-1 peptide recruitment measured after 2 hrs by streptavidin-conjugated AlphaScreen assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4699528,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,AGONIST,
CHEMBL4753329,,None,570.04,2,7.21,26,CCn1cc(C(=O)O)c2ccc(N3CCC(F)(COCc4c(-c5c(F)cccc5Cl)noc4C4CC4)CC3)cc21,EC50,'=',280,nM,6.55,,,UO_0000065,11.5,0.22,-0.66,8.12,0,CHEMBL4702898,Agonist activity at GST-tagged human FXR LBD assessed as induction of biotinylated coactivator SRC-1 peptide recruitment measured after 2 hrs by streptavidin-conjugated AlphaScreen assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4699528,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,AGONIST,
CHEMBL4751757,,None,613.61,2,7.36,39,Cn1cc(C(=O)O)c2ccc(N3C4CCC3CC(F)(COCc3c(-c5ccccc5OC(F)(F)F)noc3C3CC3)C4)cc21,EC50,'=',780,nM,6.11,,,UO_0000065,9.95,0.19,-1.25,6.79,0,CHEMBL4702898,Agonist activity at GST-tagged human FXR LBD assessed as induction of biotinylated coactivator SRC-1 peptide recruitment measured after 2 hrs by streptavidin-conjugated AlphaScreen assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4699528,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,AGONIST,
CHEMBL4778597,,None,587.57,2,6.83,25,Cn1cc(C(=O)O)c2ccc(N3CCC(F)(COCc4c(-c5ccc(OC(F)(F)F)cc5)noc4C4CC4)CC3)cc21,EC50,'=',16770,nM,4.78,,,UO_0000065,8.13,0.16,-2.05,5.31,0,CHEMBL4702899,Agonist activity at human FXR expressed in HEK293 cells measured after 18 hrs by steady-glo luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4699528,1,Scientific Literature,J Med Chem,2020,None,TIME = 18.0 hr,AGONIST,
CHEMBL364932,,None,537.58,2,7.55,101,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3cccc(OC(F)(F)F)c3)cc2)C(=O)C2CCCCC2)c1,EC50,'=',420,nM,6.38,,,UO_0000065,11.86,0.22,-1.17,11.42,0,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1139569,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,,,
CHEMBL566315,OBETICHOLIC ACID,4,420.63,1,5.11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4851251,,None,313.35,0,3.82,21,CCCCOc1cccc(C(=O)Nc2cccc(C(=O)O)c2)c1,EC50,'=',3151,nM,5.5,,,UO_0000065,17.56,0.33,1.68,7.27,0,CHEMBL4820034,Agonist activity at FXR-LBD (unknown origin) assessed by ligand binding ability incubated for 3 hrs in absence of light measured by TR-FRET Coactivator assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4819010,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 3.0 hr,AGONIST,
CHEMBL4858538,,None,361.4,0,4.52,32,Cc1cccc(COc2ccc(C(=O)Nc3cccc(C(=O)O)c3)cc2)c1,EC50,'=',259,nM,6.59,,,UO_0000065,18.23,0.33,2.07,8.71,0,CHEMBL4820034,Agonist activity at FXR-LBD (unknown origin) assessed by ligand binding ability incubated for 3 hrs in absence of light measured by TR-FRET Coactivator assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4819010,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 3.0 hr,AGONIST,
CHEMBL4875018,,None,389.45,1,5.48,47,CCCCOc1cccc(-c2cccc(C(=O)Nc3cccc(C(=O)O)c3)c2)c1,EC50,'=',256,nM,6.59,,,UO_0000065,16.93,0.31,1.11,8.72,0,CHEMBL4820034,Agonist activity at FXR-LBD (unknown origin) assessed by ligand binding ability incubated for 3 hrs in absence of light measured by TR-FRET Coactivator assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4819010,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 3.0 hr,AGONIST,
CHEMBL4858153,,None,387.44,1,5.09,48,O=C(O)c1cccc(NC(=O)c2cccc(-c3cccc(OCC4CC4)c3)c2)c1,EC50,'=',206,nM,6.69,,,UO_0000065,17.26,0.31,1.6,8.84,0,CHEMBL4820034,Agonist activity at FXR-LBD (unknown origin) assessed by ligand binding ability incubated for 3 hrs in absence of light measured by TR-FRET Coactivator assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4819010,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 3.0 hr,AGONIST,
CHEMBL388590,BENZBROMARONE,4,424.09,1,5.46,Benzbromarone,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,EC50,'=',24500,nM,4.61,,,UO_0000065,10.87,0.29,-0.85,9.14,0,CHEMBL5152969,Agonist activity at FXR (unknown origin) expressed in human HepG2 cells co-transfected with human RXR incubated for 24 hrs by cell-based luciferase transactivation assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5150039,1,Scientific Literature,Bioorg Med Chem,2022,None,TIME = 24.0 hr,AGONIST,
CHEMBL4858977,,None,556.45,2,7.37,7,O=C(O)c1cc(F)c2nc(N3CC4C(/C=C/c5c(-c6c(Cl)cccc6Cl)noc5C5CC5)C4C3)sc2c1,EC50,'=',609,nM,6.21,,,UO_0000065,11.17,0.23,-1.15,7.82,0,CHEMBL4825508,Agonist activity at His-tagged human FXR LBD assessed as induction of coactivator SRC-1 peptide recruitment measured after 30 mins by plate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4823324,1,Scientific Literature,ACS Med Chem Lett,2021,None,TIME = 0.5 hr,AGONIST,
CHEMBL4851875,,None,585.58,2,7.64,11,O=C(O)c1cc(F)c2nc(N3CCC4(C=C(c5c(-c6ccccc6OC(F)(F)F)noc5C5CC5)C4)CC3)sc2c1,EC50,,,,,,Not Determined,,,,,,0,CHEMBL4825508,Agonist activity at His-tagged human FXR LBD assessed as induction of coactivator SRC-1 peptide recruitment measured after 30 mins by plate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4823324,1,Scientific Literature,ACS Med Chem Lett,2021,None,TIME = 0.5 hr,,
CHEMBL5282601,,None,427.5,1,5.33,12,CC(C)(C)c1ccc(C(=O)Nc2cccc3c2ncn3Cc2ccc(C(=O)O)cc2)cc1,EC50,,,,,,Not Active,,,,,,0,CHEMBL5258827,Partial agonist activity at FXR-LBD-GST (unknown origin) by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5257079,1,Scientific Literature,Bioorg Med Chem,2023,None,,,
CHEMBL3357416,,None,586.9,2,8.22,27,CC(C)c1oc(=O)n(CCc2c(Cl)cccc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,EC50,'=',35,nM,7.46,,,UO_0000065,12.7,0.26,-0.76,9.13,0,CHEMBL3379516,Agonist activity at FXR (unknown origin) transfected into african green monkey CV1 cells assessed as ligand-mediated transcription by luciferase reporter/ transient transfection assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CV-1,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL3352747,1,Scientific Literature,Bioorg Med Chem Lett,2015,CHEMBL3308033,,,
CHEMBL2037191,,None,497.62,1,6.11,s(+/-)13,COC(=O)c1cccc(-c2ccc([C@H]3S[C@@H](C)C(=O)Nc4c3c(C)nn4-c3ccccc3C)cc2)c1,EC50,,,,,,Not Active,,,,,,0,CHEMBL2038598,Agonist activity at human GST-tagged FXR ligand binding domain assessed as recruitment of Src-1 peptide after 30 mins by AlphaScreen assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL2034830,1,Scientific Literature,Bioorg Med Chem,2012,None,,,
CHEMBL5287214,,None,384.48,1,5.75,26,CC(C)(C)c1ccc(Cn2cnc3c(-c4ccc(C(=O)O)cc4)cccc32)cc1,EC50,'=',140,nM,6.85,,,UO_0000065,17.83,0.32,1.1,12.43,0,CHEMBL5258827,Partial agonist activity at FXR-LBD-GST (unknown origin) by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5257079,1,Scientific Literature,Bioorg Med Chem,2023,None,,PARTIAL AGONIST,
CHEMBL192966,FEXARAMINE,None,496.65,1,6.72,Fexaramine,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(N(C)C)cc3)cc2)C(=O)C2CCCCC2)c1,EC50,'=',800,nM,6.1,,,UO_0000065,12.28,0.23,-0.62,12.23,0,CHEMBL5149299,Agonist activity at human FXR transfected in CHO-K1 cells coexpressed with beta-galactosidase incubated for 3 to 16 hrs by PathHunter chemiluminescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO-K1,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5143733,1,Scientific Literature,J Med Chem,2022,None,Time_Lower = 3.0 hrs | Time_Upper = 16.0 hrs,AGONIST,
CHEMBL5192609,,None,539.65,2,6.73,26b,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(N(C)C)cc3F)c(C#N)c2)C(=O)C2CCCCC2)c1,EC50,'=',900,nM,6.05,,,UO_0000065,11.2,0.21,-0.68,8.21,0,CHEMBL5149299,Agonist activity at human FXR transfected in CHO-K1 cells coexpressed with beta-galactosidase incubated for 3 to 16 hrs by PathHunter chemiluminescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO-K1,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5143733,1,Scientific Literature,J Med Chem,2022,None,Time_Lower = 3.0 hrs | Time_Upper = 16.0 hrs,AGONIST,
CHEMBL5196639,,None,515.69,2,7.09,5,COC(=O)/C=C/c1cccc(N(CC23CCC(c4ccc(OC)cc4)(CC2)CC3)C(=O)C2CCCCC2)c1,EC50,'=',142,nM,6.85,,,UO_0000065,13.28,0.25,-0.24,12.26,0,CHEMBL5148482,Agonist activity at Gal4-fused human FXR in HEK293 cells incubated for 15 min by luciferase reporter assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5143714,1,Scientific Literature,J Med Chem,2022,None,TIME = 0.25 hr,AGONIST,
CHEMBL5199184,,None,543.67,2,5.93,19,O=C(C1CCOCC1)N(CC12CCC(c3nc(C4CC4)no3)(CC1)CC2)c1cccc(-c2nc(C3CC3)no2)c1,EC50,'=',114,nM,6.94,,,UO_0000065,12.77,0.24,1.01,6.47,0,CHEMBL5148482,Agonist activity at Gal4-fused human FXR in HEK293 cells incubated for 15 min by luciferase reporter assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5143714,1,Scientific Literature,J Med Chem,2022,None,TIME = 0.25 hr,AGONIST,
CHEMBL5201654,,None,588.77,2,7.45,13,CCOC(=O)c1nc(-c2cccc(N(CC34CCC(c5nc(C6CC6)no5)(CC3)CC4)C(=O)C3CCCCC3)c2)cs1,EC50,'=',919,nM,6.04,,,UO_0000065,10.25,0.2,-1.41,6.13,0,CHEMBL5148482,Agonist activity at Gal4-fused human FXR in HEK293 cells incubated for 15 min by luciferase reporter assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5143714,1,Scientific Literature,J Med Chem,2022,None,TIME = 0.25 hr,AGONIST,
CHEMBL5184419,,None,577.68,2,7.33,16,O=C(C1CCC(F)(F)CC1)N(CC12CCC(c3nc(C4CC4)no3)(CC1)CC2)c1cccc(-c2nc(C3CC3)no2)c1,EC50,'=',149,nM,6.83,,,UO_0000065,11.82,0.22,-0.5,6.96,0,CHEMBL5148482,Agonist activity at Gal4-fused human FXR in HEK293 cells incubated for 15 min by luciferase reporter assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5143714,1,Scientific Literature,J Med Chem,2022,None,TIME = 0.25 hr,AGONIST,
CHEMBL5202191,,None,589.75,2,6.95,31,CC(C)(O)c1ccc(-c2cccc(N(CC34CCC(c5noc(C(C)(C)F)n5)(CC3)CC4)C(=O)[C@H]3C[C@@](C)(O)C3)c2)cc1,EC50,'=',25,nM,7.6,,,UO_0000065,12.89,0.24,0.65,7.63,0,CHEMBL5148482,Agonist activity at Gal4-fused human FXR in HEK293 cells incubated for 15 min by luciferase reporter assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5143714,1,Scientific Literature,J Med Chem,2022,None,TIME = 0.25 hr,AGONIST,
CHEMBL4777088,,None,559.43,2,6.63,13,O=C(O)c1ccc2c(N3CCC(F)(COCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)CC3)n[nH]c2c1,EC50,'=',2810,nM,5.55,,,UO_0000065,9.92,0.2,-1.08,5.31,0,CHEMBL4702898,Agonist activity at GST-tagged human FXR LBD assessed as induction of biotinylated coactivator SRC-1 peptide recruitment measured after 2 hrs by streptavidin-conjugated AlphaScreen assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4699528,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,AGONIST,
CHEMBL4786636,,None,569.46,2,7.9,8,O=C(O)c1ccc2cc(N3CCC(F)(COCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)CC3)ccc2c1,EC50,'=',1100,nM,5.96,,,UO_0000065,10.46,0.21,-1.94,7.86,0,CHEMBL4702898,Agonist activity at GST-tagged human FXR LBD assessed as induction of biotinylated coactivator SRC-1 peptide recruitment measured after 2 hrs by streptavidin-conjugated AlphaScreen assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4699528,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,AGONIST,
CHEMBL4751890,,None,572.46,2,7.24,10,Cn1cc(C(=O)O)c2ccc(N3CCC(F)(COCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)CC3)cc21,EC50,'=',220,nM,6.66,,,UO_0000065,11.63,0.23,-0.58,8.25,0,CHEMBL4702898,Agonist activity at GST-tagged human FXR LBD assessed as induction of biotinylated coactivator SRC-1 peptide recruitment measured after 2 hrs by streptavidin-conjugated AlphaScreen assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4699528,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,AGONIST,
CHEMBL4791913,,None,543.57,2,6.33,33,O=C(O)c1cc(F)c2nc(N3CCC(F)(COCc4c(-c5ccccc5F)noc4C4CC4)CC3)sc2c1,EC50,'=',4670,nM,5.33,,,UO_0000065,9.81,0.19,-1,6.01,0,CHEMBL4702898,Agonist activity at GST-tagged human FXR LBD assessed as induction of biotinylated coactivator SRC-1 peptide recruitment measured after 2 hrs by streptavidin-conjugated AlphaScreen assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4699528,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,AGONIST,
CHEMBL4742812,,None,560.02,2,6.84,34,O=C(O)c1cc(F)c2nc(N3CCC(F)(COCc4c(-c5ccccc5Cl)noc4C4CC4)CC3)sc2c1,EC50,'=',5360,nM,5.27,,,UO_0000065,9.41,0.19,-1.57,5.94,0,CHEMBL4702898,Agonist activity at GST-tagged human FXR LBD assessed as induction of biotinylated coactivator SRC-1 peptide recruitment measured after 2 hrs by streptavidin-conjugated AlphaScreen assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4699528,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,AGONIST,
CHEMBL4791413,,None,609.57,2,7.09,36,O=C(O)c1cc(F)c2nc(N3CCC(F)(COCc4c(-c5ccccc5OC(F)(F)F)noc4C4CC4)CC3)sc2c1,EC50,'=',1720,nM,5.76,,,UO_0000065,9.46,0.19,-1.33,5.89,0,CHEMBL4702898,Agonist activity at GST-tagged human FXR LBD assessed as induction of biotinylated coactivator SRC-1 peptide recruitment measured after 2 hrs by streptavidin-conjugated AlphaScreen assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4699528,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,AGONIST,
CHEMBL602681,,None,515.65,1,4.77,11g,CC(C)OC(=O)C1=CN(C(=O)c2ccc(CCN3CCOCC3)cc2)CC(C)(C)c2c1[nH]c1ccccc21,EC50,'=',602,nM,6.22,,,UO_0000065,,,,,0,CHEMBL1070842,Agonist activity at human FXR-LBD expressed in HEL293 cells by Gal4-luciferase assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1156884,1,Scientific Literature,J Med Chem,2010,CHEMBL3307715,,,
CHEMBL402063,E-GUGGULSTERONE,None,312.45,0,4.64,1; GS,C/C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,EC50,'=',400,nM,6.4,,,UO_0000065,20.48,0.38,1.76,18.74,0,CHEMBL4374529,Noncompetitive antagonist activity at GST-tagged human FXR-LBD domain assessed as EC50 for UPF930-induced biotinylated SRC-1 recruitment at 50 uM after 30 mins in presence of FXR agonist,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL402063,E-GUGGULSTERONE,None,312.45,0,4.64,1; GS,C/C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,EC50,'=',380,nM,6.42,,,UO_0000065,20.55,0.38,1.78,18.81,0,CHEMBL4374530,Noncompetitive antagonist activity at GST-tagged human FXR-LBD domain assessed as EC50 for UPF930-induced biotinylated SRC-1 recruitment at 100 uM after 30 mins in presence of FXR agonist,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5173062,,None,588.25,2,6.79,3,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(OCc2cccc(OCC(=O)O)c2)c(Br)c1,EC50,'=',17800,nM,4.75,,,UO_0000065,8.07,0.19,-2.04,5.52,0,CHEMBL5152969,Agonist activity at FXR (unknown origin) expressed in human HepG2 cells co-transfected with human RXR incubated for 24 hrs by cell-based luciferase transactivation assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5150039,1,Scientific Literature,Bioorg Med Chem,2022,None,TIME = 24.0 hr,AGONIST,
CHEMBL192966,FEXARAMINE,None,496.65,1,6.72,42,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(N(C)C)cc3)cc2)C(=O)C2CCCCC2)c1,EC50,'=',25,nM,7.6,,,UO_0000065,15.31,0.28,0.88,15.25,1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1139569,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,,,
CHEMBL193250,,None,488.63,1,5.65,46,CC(C)(C)OC(=O)/C=C/c1ccc(CN(C(=O)C2CCCCC2)c2cccc(/C=C/C(N)=O)c2)cc1,EC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1139569,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,,,
